N,종목명,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROE,Detail URL,CODE
356,한국단자,"28,550",250,-0.87%,500,"2,973","10,415",24.58,"35,796",9.32,4.55,https://finance.naver.com/item/main.nhn?code=025540,025540
357,대원제약,"14,650",150,+1.03%,500,"2,966","20,244",26.04,"40,370",10.87,14.05,https://finance.naver.com/item/main.nhn?code=003220,003220
358,현대일렉트릭,"8,140",120,-1.45%,"5,000","2,934","36,047",5.20,"334,020",-0.76,-34.08,https://finance.naver.com/item/main.nhn?code=267260,267260
359,한국자산신탁,"2,345",90,+3.99%,500,"2,907","123,978",6.34,"583,331",3.24,14.28,https://finance.naver.com/item/main.nhn?code=123890,123890
360,동성제약,"11,150",0,0.00%,"1,000","2,907","26,071",7.18,"226,279",-33.99,-13.15,https://finance.naver.com/item/main.nhn?code=002210,002210
361,삼천리,"71,300","1,000",+1.42%,"5,000","2,891","4,055",20.04,"12,182",7.64,2.98,https://finance.naver.com/item/main.nhn?code=004690,004690
362,한국카본,"6,570",10,-0.15%,500,"2,888","43,961",12.37,"756,969",16.30,5.74,https://finance.naver.com/item/main.nhn?code=017960,017960
363,경방,"10,450",200,-1.88%,500,"2,865","27,415",1.73,"93,223",6.57,6.02,https://finance.naver.com/item/main.nhn?code=000050,000050
364,고려제강,"14,250",0,0.00%,"1,000","2,850","20,000",7.48,"18,708",28.56,0.73,https://finance.naver.com/item/main.nhn?code=002240,002240
365,경인양행,"6,960",40,-0.57%,500,"2,841","40,816",8.87,"246,999",20.17,6.57,https://finance.naver.com/item/main.nhn?code=012610,012610
366,유나이티드제약,"17,500",0,0.00%,500,"2,841","16,232",14.03,"118,912",9.18,12.79,https://finance.naver.com/item/main.nhn?code=033270,033270
367,금호산업,"7,870",150,+1.94%,"5,000","2,836","36,035",5.39,"145,954",24.37,3.20,https://finance.naver.com/item/main.nhn?code=002990,002990
368,SK증권,600,4,-0.66%,500,"2,836","472,590",5.96,"2,937,378",9.09,5.62,https://finance.naver.com/item/main.nhn?code=001510,001510
369,신도리코,"27,700",400,+1.47%,"5,000","2,792","10,080",24.80,"10,481",19.28,1.66,https://finance.naver.com/item/main.nhn?code=029530,029530
370,에이블씨엔씨,"10,200",0,0.00%,500,"2,757","27,033",10.47,"166,402",-24.70,-3.94,https://finance.naver.com/item/main.nhn?code=078520,078520
371,조광피혁,"41,250",50,-0.12%,"5,000","2,743","6,649",0.54,644,18.91,5.66,https://finance.naver.com/item/main.nhn?code=004700,004700
372,인스코비,"2,790",45,-1.59%,500,"2,713","97,237",6.56,"677,304",-10.30,-88.74,https://finance.naver.com/item/main.nhn?code=006490,006490
373,아세아제지,"30,250",350,+1.17%,"5,000","2,709","8,957",7.90,"112,082",4.41,10.99,https://finance.naver.com/item/main.nhn?code=002310,002310
374,아모레G3우(전환),"38,200",50,+0.13%,500,"2,709","7,092",9.39,"9,440",25.50,N/A,https://finance.naver.com/item/main.nhn?code=00279K,00279K
375,환인제약,"14,500",100,-0.68%,500,"2,697","18,600",24.07,"36,353",14.43,N/A,https://finance.naver.com/item/main.nhn?code=016580,016580
376,세아홀딩스,"67,400","3,300",+5.15%,"5,000","2,696","4,000",0.91,500,8.75,1.58,https://finance.naver.com/item/main.nhn?code=058650,058650
377,KBSTAR 대형고배당10TR,"9,950",100,+1.02%,0,"2,662","26,750",0.00,"2,586",N/A,N/A,https://finance.naver.com/item/main.nhn?code=315960,315960
378,SBS미디어홀딩스,"1,900",15,-0.78%,500,"2,658","139,896",2.37,"25,190",-2.52,-16.34,https://finance.naver.com/item/main.nhn?code=101060,101060
379,엔에스쇼핑,"7,790",50,+0.65%,500,"2,625","33,696",13.33,"14,835",-34.47,-1.76,https://finance.naver.com/item/main.nhn?code=138250,138250
380,경농,"12,100",400,-3.20%,500,"2,625","21,692",0.32,"261,484",57.89,2.47,https://finance.naver.com/item/main.nhn?code=002100,002100
381,모나리자,"7,110",340,-4.56%,500,"2,600","36,571",1.55,"2,738,026",107.73,3.75,https://finance.naver.com/item/main.nhn?code=012690,012690
382,코리아오토글라스,"13,000",50,+0.39%,"5,000","2,600","20,000",5.82,"22,779",7.87,9.36,https://finance.naver.com/item/main.nhn?code=152330,152330
383,센트랄모텍,"30,100",300,-0.99%,500,"2,592","8,610",0.12,"337,656",N/A,5.74,https://finance.naver.com/item/main.nhn?code=308170,308170
384,태림포장,"3,660",70,-1.88%,500,"2,591","70,806",1.80,"554,531",13.92,5.88,https://finance.naver.com/item/main.nhn?code=011280,011280
385,코스모신소재,"8,810",10,-0.11%,"1,000","2,577","29,248",6.52,"242,208",-35.10,-4.99,https://finance.naver.com/item/main.nhn?code=005070,005070
386,이연제약,"15,300","1,200",+8.51%,500,"2,566","16,770",1.42,"2,039,099",43.22,2.68,https://finance.naver.com/item/main.nhn?code=102460,102460
387,엘브이엠씨홀딩스,"4,995",75,+1.52%,0,"2,553","51,120",2.14,"338,145",-5.22,-11.73,https://finance.naver.com/item/main.nhn?code=900140,900140
388,아세아시멘트,"65,500",300,+0.46%,"5,000","2,552","3,896",3.50,"8,022",9.15,3.54,https://finance.naver.com/item/main.nhn?code=183190,183190
389,삼성출판사,"25,200","1,300",+5.44%,500,"2,520","10,000",0.78,"2,262,119",51.75,5.49,https://finance.naver.com/item/main.nhn?code=068290,068290
390,삼영무역,"13,550",100,-0.73%,500,"2,502","18,467",19.35,"10,494",6.98,10.32,https://finance.naver.com/item/main.nhn?code=002810,002810
391,현대차증권,"8,490",90,+1.07%,"5,000","2,491","29,337",5.11,"136,216",3.66,7.93,https://finance.naver.com/item/main.nhn?code=001500,001500
392,해성디에스,"14,650",550,+3.90%,"5,000","2,490","17,000",3.42,"136,691",13.59,9.06,https://finance.naver.com/item/main.nhn?code=195870,195870
393,삼성제약,"4,045",15,-0.37%,500,"2,490","61,550",3.91,"1,004,480",35.80,4.99,https://finance.naver.com/item/main.nhn?code=001360,001360
394,한화손해보험,"2,130",45,+2.16%,"5,000","2,487","116,739",8.55,"423,590",-3.76,-4.87,https://finance.naver.com/item/main.nhn?code=000370,000370
395,JW생명과학,"15,650",250,-1.57%,"2,500","2,478","15,835",6.56,"77,953",11.30,18.92,https://finance.naver.com/item/main.nhn?code=234080,234080
396,교보증권,"6,860",190,+2.85%,"5,000","2,470","36,000",11.54,"175,962",2.96,9.06,https://finance.naver.com/item/main.nhn?code=030610,030610
397,디티알오토모티브,"24,650",400,+1.65%,500,"2,464","9,994",5.88,"16,306",3.74,11.50,https://finance.naver.com/item/main.nhn?code=007340,007340
398,한화3우B,"10,950",0,0.00%,"5,000","2,461","22,472",8.18,"31,113",11.92,N/A,https://finance.naver.com/item/main.nhn?code=00088K,00088K
399,케이씨씨글라스,"29,400","3,600",+13.95%,"1,000","2,455","8,350",8.35,"871,075",N/A,N/A,https://finance.naver.com/item/main.nhn?code=344820,344820
400,현대리바트,"11,950",0,0.00%,"1,000","2,454","20,535",7.52,"248,304",12.61,4.30,https://finance.naver.com/item/main.nhn?code=079430,079430
401,국도화학,"42,150",250,-0.59%,"5,000","2,449","5,811",27.54,"9,187",7.07,6.89,https://finance.naver.com/item/main.nhn?code=007690,007690
402,삼익THK,"11,650",0,0.00%,500,"2,446","21,000",34.72,"84,107",75.16,1.74,https://finance.naver.com/item/main.nhn?code=004380,004380
403,한일홀딩스,"40,600",500,+1.25%,"5,000","2,434","5,994",3.57,"6,975",17.62,1.38,https://finance.naver.com/item/main.nhn?code=003300,003300
404,삼성SDI우,"150,000",500,+0.33%,"5,000","2,427","1,618",19.79,"12,089",29.61,N/A,https://finance.naver.com/item/main.nhn?code=006405,006405
405,KPX케미칼,"50,100",350,+0.70%,"5,000","2,425","4,840",27.77,"1,260",5.95,9.04,https://finance.naver.com/item/main.nhn?code=025000,025000
406,넥센,"4,525",90,+2.03%,500,"2,423","53,544",4.35,"55,167",4.36,5.96,https://finance.naver.com/item/main.nhn?code=005720,005720
407,한국화장품,"15,000",150,+1.01%,500,"2,410","16,068",0.83,"876,808",-13.99,-39.16,https://finance.naver.com/item/main.nhn?code=123690,123690
408,모토닉,"7,290",60,+0.83%,500,"2,406","33,000",13.39,"15,835",21.19,2.80,https://finance.naver.com/item/main.nhn?code=009680,009680
409,CJ4우(전환),"56,900",400,-0.70%,"5,000","2,405","4,227",5.05,"17,829",7.60,N/A,https://finance.naver.com/item/main.nhn?code=00104K,00104K
410,KBSTAR 코스피,"19,330",90,+0.47%,0,"2,397","12,400",0.00,"3,724",N/A,N/A,https://finance.naver.com/item/main.nhn?code=302450,302450
411,제일파마홀딩스,"14,900",100,+0.68%,500,"2,380","15,973",9.52,"338,625",-2.63,-20.52,https://finance.naver.com/item/main.nhn?code=002620,002620
412,신세계푸드,"61,300","1,500",+2.51%,"5,000","2,374","3,872",4.16,"41,289",54.54,1.38,https://finance.naver.com/item/main.nhn?code=031440,031440
413,일성신약,"89,000","1,300",-1.44%,"5,000","2,367","2,660",10.35,"3,136",35.23,2.01,https://finance.naver.com/item/main.nhn?code=003120,003120
414,S&T홀딩스,"14,450",350,+2.48%,500,"2,356","16,304",10.36,"22,486",3.77,8.78,https://finance.naver.com/item/main.nhn?code=036530,036530
415,신대양제지,"58,300",300,+0.52%,"5,000","2,349","4,030",8.19,"13,764",4.21,14.26,https://finance.naver.com/item/main.nhn?code=016590,016590
416,IHQ,"1,600",70,+4.58%,500,"2,340","146,236",1.98,"3,233,175",-3.53,-39.04,https://finance.naver.com/item/main.nhn?code=003560,003560
417,E1,"34,000",0,0.00%,"5,000","2,332","6,860",4.51,"9,657",-5.40,-3.63,https://finance.naver.com/item/main.nhn?code=017940,017940
418,삼양패키징,"16,400",0,0.00%,"5,000","2,330","14,210",9.25,"16,005",8.21,10.29,https://finance.naver.com/item/main.nhn?code=272550,272550
419,쌍용차,"1,555",10,-0.64%,"5,000","2,330","149,840",76.71,"878,880",-0.68,-62.27,https://finance.naver.com/item/main.nhn?code=003620,003620
420,남양유업,"319,000",500,-0.16%,"5,000","2,297",720,24.68,"2,238",9.68,3.25,https://finance.naver.com/item/main.nhn?code=003920,003920
421,대상홀딩스,"6,330",120,-1.86%,"1,000","2,292","36,213",4.52,"101,817",3.25,13.07,https://finance.naver.com/item/main.nhn?code=084690,084690
422,광주신세계,"142,500",0,0.00%,"5,000","2,280","1,600",11.77,400,4.78,7.44,https://finance.naver.com/item/main.nhn?code=037710,037710
423,애경유화,"7,080",50,-0.70%,500,"2,268","32,040",15.95,"150,357",7.44,8.62,https://finance.naver.com/item/main.nhn?code=161000,161000
424,현대에너지솔루션,"20,200",450,-2.18%,"5,000","2,262","11,200",2.77,"100,341",N/A,N/A,https://finance.naver.com/item/main.nhn?code=322000,322000
425,용평리조트,"4,690",0,0.00%,"5,000","2,257","48,133",1.98,"187,301",-16.34,-3.41,https://finance.naver.com/item/main.nhn?code=070960,070960
426,풍산홀딩스,"28,800",50,+0.17%,"5,000","2,257","7,835",6.99,"9,251",9.40,3.39,https://finance.naver.com/item/main.nhn?code=005810,005810
427,코오롱,"17,800",600,-3.26%,"5,000","2,248","12,626",10.44,"81,500",-14.31,-2.61,https://finance.naver.com/item/main.nhn?code=002020,002020
428,하나 코스피 변동성추세 추종 양매도 ETN,"8,780",0,0.00%,0,"2,195","25,000",0.00,0,N/A,N/A,https://finance.naver.com/item/main.nhn?code=700001,700001
429,넥스트사이언스,"6,900",80,-1.15%,500,"2,189","31,723",5.41,"305,426",-7.66,-30.34,https://finance.naver.com/item/main.nhn?code=003580,003580
430,대신증권우,"8,360",100,+1.21%,"5,000","2,174","26,000",9.84,"72,909",7.66,N/A,https://finance.naver.com/item/main.nhn?code=003545,003545
431,대한제분,"126,500","1,000",-0.78%,"5,000","2,138","1,690",12.47,"3,782",12.58,2.25,https://finance.naver.com/item/main.nhn?code=001130,001130
432,LS전선아시아,"6,900",100,-1.43%,500,"2,113","30,625",3.22,"106,899",13.19,12.07,https://finance.naver.com/item/main.nhn?code=229640,229640
433,유진투자증권,"2,180",80,+3.81%,"5,000","2,112","96,866",8.31,"624,814",5.11,5.36,https://finance.naver.com/item/main.nhn?code=001200,001200
434,예스코홀딩스,"35,100",550,+1.59%,"5,000","2,106","6,000",15.12,"1,409",10.71,3.61,https://finance.naver.com/item/main.nhn?code=015360,015360
435,신한 인버스 2X WTI원유 선물 ETN(H),"17,480","6,150",+54.28%,0,"2,098","12,000",0.09,"9,610,559",N/A,N/A,https://finance.naver.com/item/main.nhn?code=500027,500027
436,TIGER 차이나CSI300레버리지(합성),"18,225",200,+1.11%,0,"2,096","11,500",0.02,"72,140",N/A,N/A,https://finance.naver.com/item/main.nhn?code=204480,204480
437,한세예스24홀딩스,"5,220",20,-0.38%,500,"2,088","40,000",2.18,"62,670",10.36,7.58,https://finance.naver.com/item/main.nhn?code=016450,016450
438,토니모리,"11,800",100,+0.85%,200,"2,082","17,640",1.30,"350,207",-38.31,-5.33,https://finance.naver.com/item/main.nhn?code=214420,214420
439,에어부산,"3,955",5,+0.13%,"1,000","2,059","52,070",0.67,"526,599",-2.83,-56.00,https://finance.naver.com/item/main.nhn?code=298690,298690
440,한국주철관,"9,000",140,+1.58%,500,"2,052","22,800",1.35,"70,771",20.41,2.54,https://finance.naver.com/item/main.nhn?code=000970,000970
441,해태제과식품,"6,990",20,-0.29%,500,"2,035","29,117",0.71,"29,234",-5.86,-13.11,https://finance.naver.com/item/main.nhn?code=101530,101530
442,무림P&P,"3,250",10,-0.31%,"2,500","2,027","62,368",5.37,"99,096",20.06,1.64,https://finance.naver.com/item/main.nhn?code=009580,009580
443,KOSEF 국고채10년,"124,965",170,+0.14%,0,"2,024","1,620",0.00,"66,975",N/A,N/A,https://finance.naver.com/item/main.nhn?code=148070,148070
444,코스모화학,"7,730",10,+0.13%,"1,000","2,018","26,111",1.68,"313,615",-10.25,-12.16,https://finance.naver.com/item/main.nhn?code=005420,005420
445,동아지질,"17,400",700,+4.19%,500,"2,001","11,500",4.15,"534,611",10.51,10.33,https://finance.naver.com/item/main.nhn?code=028100,028100
446,선진,"8,400",140,+1.69%,500,"1,997","23,780",12.56,"111,041",9.34,6.72,https://finance.naver.com/item/main.nhn?code=136490,136490
447,이엔플러스,"5,340",10,-0.19%,500,"1,988","37,222",0.79,"535,879",-4.91,-87.65,https://finance.naver.com/item/main.nhn?code=074610,074610
448,신세계 I&C,"115,000","3,000",+2.68%,"5,000","1,978","1,720",3.73,"14,762",18.56,5.44,https://finance.naver.com/item/main.nhn?code=035510,035510
449,TIGER 미국나스닥100,"48,715",85,-0.17%,0,"1,949","4,000",0.02,"69,190",N/A,N/A,https://finance.naver.com/item/main.nhn?code=133690,133690
450,코오롱글로벌,"7,650",150,+2.00%,"5,000","1,929","25,210",1.90,"125,649",4.00,10.74,https://finance.naver.com/item/main.nhn?code=003070,003070
451,ARIRANG 고배당주,"8,590",40,+0.47%,0,"1,928","22,440",0.04,"124,658",N/A,N/A,https://finance.naver.com/item/main.nhn?code=161510,161510
452,한솔테크닉스,"5,980",120,-1.97%,"5,000","1,920","32,110",11.60,"705,173",25.56,2.79,https://finance.naver.com/item/main.nhn?code=004710,004710
453,삼성 인버스 2X 천연가스 선물 ETN,"19,175","1,975",-9.34%,0,"1,918","10,000",0.00,"93,864",N/A,N/A,https://finance.naver.com/item/main.nhn?code=530038,530038
454,일신석재,"2,470",70,+2.92%,500,"1,913","77,457",0.97,"11,933,831",205.83,1.77,https://finance.naver.com/item/main.nhn?code=007110,007110
455,성신양회,"7,800",40,+0.52%,"5,000","1,912","24,516",5.73,"816,802",11.30,4.43,https://finance.naver.com/item/main.nhn?code=004980,004980
456,TIGER 차이나CSI300,"8,770",10,-0.11%,0,"1,912","21,800",1.16,"952,394",N/A,N/A,https://finance.naver.com/item/main.nhn?code=192090,192090
457,이수화학,"12,450",850,+7.33%,"5,000","1,902","15,278",3.96,"1,304,830",-25.88,-2.40,https://finance.naver.com/item/main.nhn?code=005950,005950
458,효성ITX,"16,400",600,-3.53%,500,"1,896","11,558",1.42,"117,112",18.83,21.77,https://finance.naver.com/item/main.nhn?code=094280,094280
459,KISCO홀딩스,"10,250",50,+0.49%,"1,000","1,894","18,476",9.96,"6,275",4.26,5.58,https://finance.naver.com/item/main.nhn?code=001940,001940
460,코리아써키트,"7,980",90,+1.14%,500,"1,885","23,621",4.74,"238,588",319.20,0.21,https://finance.naver.com/item/main.nhn?code=007810,007810
461,현대상사,"14,150",0,0.00%,"5,000","1,872","13,229",6.81,"96,013",11.45,5.07,https://finance.naver.com/item/main.nhn?code=011760,011760
462,KINDEX 중국본토CSI300,"23,050",30,+0.13%,0,"1,867","8,100",0.00,"2,900",N/A,N/A,https://finance.naver.com/item/main.nhn?code=168580,168580
463,QV 코스피 양매도 5% OTM ETN,"9,320",0,0.00%,0,"1,864","20,000",0.00,0,N/A,N/A,https://finance.naver.com/item/main.nhn?code=550056,550056
464,KPX홀딩스,"43,700",650,+1.51%,"5,000","1,846","4,225",32.01,"1,894",5.38,5.55,https://finance.naver.com/item/main.nhn?code=092230,092230
465,티웨이항공,"3,920",90,+2.35%,500,"1,841","46,975",0.19,"2,126,876",-4.26,-20.85,https://finance.naver.com/item/main.nhn?code=091810,091810
466,경보제약,"7,700",0,0.00%,500,"1,841","23,907",1.49,"31,897",34.84,3.55,https://finance.naver.com/item/main.nhn?code=214390,214390
467,일진홀딩스,"3,710",50,+1.37%,"1,000","1,831","49,347",2.67,"149,103",14.55,4.52,https://finance.naver.com/item/main.nhn?code=015860,015860
468,케이씨,"13,450",50,-0.37%,500,"1,823","13,554",16.17,"32,157",3.61,12.38,https://finance.naver.com/item/main.nhn?code=029460,029460
469,KG케미칼,"14,000",150,+1.08%,"5,000","1,822","13,013",6.35,"219,955",1.85,32.69,https://finance.naver.com/item/main.nhn?code=001390,001390
470,ARIRANG 단기유동성,"111,720",0,0.00%,0,"1,821","1,630",0.00,0,N/A,N/A,https://finance.naver.com/item/main.nhn?code=190160,190160
471,동부건설,"8,340",40,+0.48%,"5,000","1,821","21,829",2.88,"35,664",2.98,15.30,https://finance.naver.com/item/main.nhn?code=005960,005960
472,S&T중공업,"5,470",50,+0.92%,"2,500","1,819","33,253",11.81,"50,410",10.92,2.72,https://finance.naver.com/item/main.nhn?code=003570,003570
473,휴비스,"5,270",80,-1.50%,"5,000","1,818","34,500",2.61,"246,912",-658.75,-0.07,https://finance.naver.com/item/main.nhn?code=079980,079980
474,동성코퍼레이션,"3,985",55,+1.40%,"1,000","1,811","45,445",2.11,"108,846",31.13,2.00,https://finance.naver.com/item/main.nhn?code=102260,102260
475,한국금융지주우,"30,800",450,+1.48%,"5,000","1,804","5,858",17.05,"44,531",2.24,N/A,https://finance.naver.com/item/main.nhn?code=071055,071055
476,부국증권,"17,350",100,+0.58%,"5,000","1,799","10,370",1.08,"3,007",8.44,5.80,https://finance.naver.com/item/main.nhn?code=001270,001270
477,대원강업,"2,895",0,0.00%,500,"1,795","62,000",2.16,"25,928",11.22,3.39,https://finance.naver.com/item/main.nhn?code=000430,000430
478,아세아,"81,900",500,+0.61%,"5,000","1,794","2,191",5.19,"2,747",3.72,6.37,https://finance.naver.com/item/main.nhn?code=002030,002030
479,세화아이엠씨,"2,990",0,0.00%,500,"1,776","59,402",1.12,0,-15.99,-22.79,https://finance.naver.com/item/main.nhn?code=145210,145210
480,아시아나IDT,"16,000",200,+1.27%,500,"1,776","11,100",0.34,"516,304",-22.07,-5.44,https://finance.naver.com/item/main.nhn?code=267850,267850
481,세방,"9,180",320,+3.61%,500,"1,773","19,309",4.98,"18,368",38.25,0.68,https://finance.naver.com/item/main.nhn?code=004360,004360
482,한국철강,"3,840",40,+1.05%,"1,000","1,768","46,050",15.16,"42,832",9.28,2.65,https://finance.naver.com/item/main.nhn?code=104700,104700
483,신한 인버스 2X 천연가스 선물 ETN(H),"8,770",920,-9.49%,0,"1,754","20,000",0.00,"404,583",N/A,N/A,https://finance.naver.com/item/main.nhn?code=500032,500032
484,무학,"6,120",110,-1.77%,200,"1,744","28,500",17.86,"87,020",7.36,4.64,https://finance.naver.com/item/main.nhn?code=033920,033920
485,삼성 레버리지 WTI원유 선물 ETN,835,0,0.00%,0,"1,712","205,000",0.01,0,N/A,N/A,https://finance.naver.com/item/main.nhn?code=530031,530031
486,TIGER 중국소비테마,"6,420",110,+1.74%,0,"1,706","26,580",0.00,"55,920",N/A,N/A,https://finance.naver.com/item/main.nhn?code=150460,150460
487,유니퀘스트,"6,260",10,-0.16%,500,"1,705","27,237",47.54,"83,164",6.70,12.68,https://finance.naver.com/item/main.nhn?code=077500,077500
488,KINDEX 베트남VN30(합성),"11,140",160,-1.42%,0,"1,704","15,300",0.00,"41,809",N/A,N/A,https://finance.naver.com/item/main.nhn?code=245710,245710
489,한국화장품제조,"37,600",50,+0.13%,500,"1,704","4,532",1.45,"279,320",-114.63,-3.03,https://finance.naver.com/item/main.nhn?code=003350,003350
490,종근당바이오,"30,800",300,-0.96%,"2,500","1,690","5,486",8.42,"46,392",N/A,N/A,https://finance.naver.com/item/main.nhn?code=063160,063160
491,KBSTAR 코스닥150,"9,900",60,-0.60%,0,"1,687","17,040",0.15,"33,334",N/A,N/A,https://finance.naver.com/item/main.nhn?code=270810,270810
492,AJ네트웍스,"3,595",5,+0.14%,"1,000","1,683","46,822",6.91,"80,394",3.66,15.18,https://finance.naver.com/item/main.nhn?code=095570,095570
493,효성중공업,"18,000",600,+3.45%,"5,000","1,678","9,325",6.95,"140,082",12.78,1.45,https://finance.naver.com/item/main.nhn?code=298040,298040
494,KSS해운,"7,180",230,+3.31%,500,"1,665","23,186",7.48,"124,988",7.17,8.79,https://finance.naver.com/item/main.nhn?code=044450,044450
495,팜스코,"4,450",5,-0.11%,500,"1,634","36,728",3.09,"132,638",-19.78,-2.77,https://finance.naver.com/item/main.nhn?code=036580,036580
496,사조산업,"32,600",100,+0.31%,"5,000","1,630","5,000",3.61,"19,757",-12.75,-3.13,https://finance.naver.com/item/main.nhn?code=007160,007160
497,삼양통상,"53,900","2,800",+5.48%,"5,000","1,617","3,000",6.38,"14,701",3.66,14.22,https://finance.naver.com/item/main.nhn?code=002170,002170
498,LS네트웍스,"2,035",115,+5.99%,"5,000","1,604","78,803",0.22,"154,714",-2.32,-11.94,https://finance.naver.com/item/main.nhn?code=000680,000680
499,신라교역,"9,950",260,+2.68%,500,"1,592","16,000",4.66,"14,905",15.43,2.01,https://finance.naver.com/item/main.nhn?code=004970,004970
500,신성통상,"1,105",25,-2.21%,500,"1,588","143,708",3.20,"2,124,704",27.62,2.26,https://finance.naver.com/item/main.nhn?code=005390,005390
501,유수홀딩스,"6,050",40,-0.66%,"2,500","1,576","26,042",6.37,"10,200",38.78,1.83,https://finance.naver.com/item/main.nhn?code=000700,000700
502,세원셀론텍,"2,580",10,-0.39%,500,"1,574","60,991",2.31,"151,209",-27.74,-3.31,https://finance.naver.com/item/main.nhn?code=091090,091090
503,부산산업,"149,000","5,000",-3.25%,"5,000","1,573","1,056",0.42,"133,619",40.45,7.20,https://finance.naver.com/item/main.nhn?code=011390,011390
504,한국패러랠,"1,965",5,+0.26%,0,"1,572","80,020",0.00,"13,655",N/A,N/A,https://finance.naver.com/item/main.nhn?code=168490,168490
505,KODEX 골드선물(H),"12,085",205,-1.67%,0,"1,571","13,000",0.18,"390,495",N/A,N/A,https://finance.naver.com/item/main.nhn?code=132030,132030
506,흥국화재,"2,440",15,+0.62%,"5,000","1,568","64,243",2.06,"73,501",4.14,5.51,https://finance.naver.com/item/main.nhn?code=000540,000540
507,노루페인트,"7,780",70,+0.91%,500,"1,556","20,000",5.31,"373,974",8.42,6.00,https://finance.naver.com/item/main.nhn?code=090350,090350
508,대성홀딩스,"9,670",80,-0.82%,"1,000","1,556","16,089",3.08,"47,044",11.55,3.24,https://finance.naver.com/item/main.nhn?code=016710,016710
509,S-Oil우,"38,650",600,-1.53%,"2,500","1,554","4,022",11.49,"15,602",68.89,N/A,https://finance.naver.com/item/main.nhn?code=010955,010955
510,KBSTAR 단기통안채,"103,670",5,0.00%,0,"1,551","1,496",0.00,214,N/A,N/A,https://finance.naver.com/item/main.nhn?code=196230,196230
511,대한제강,"6,290",40,+0.64%,"1,000","1,550","24,647",9.48,"57,601",5.14,6.73,https://finance.naver.com/item/main.nhn?code=084010,084010
512,대한제당,"17,250",100,+0.58%,"2,500","1,547","8,970",2.09,"14,512",11.25,3.22,https://finance.naver.com/item/main.nhn?code=001790,001790
513,신성이엔지,880,0,0.00%,500,"1,529","173,730",1.98,"408,305",73.33,1.77,https://finance.naver.com/item/main.nhn?code=011930,011930
514,SIMPAC,"2,325",30,-1.27%,500,"1,521","65,430",8.00,"51,990",16.03,2.17,https://finance.naver.com/item/main.nhn?code=009160,009160
515,TIGER 글로벌4차산업혁신기술(합성 H),"11,950",105,+0.89%,0,"1,506","12,600",0.39,"57,442",N/A,N/A,https://finance.naver.com/item/main.nhn?code=275980,275980
516,현대약품,"4,700",150,-3.09%,500,"1,504","32,000",2.71,"1,799,413",174.07,1.19,https://finance.naver.com/item/main.nhn?code=004310,004310
517,동아타이어,"10,950",100,+0.92%,500,"1,504","13,733",3.85,594,N/A,N/A,https://finance.naver.com/item/main.nhn?code=282690,282690
518,한신공영,"12,950",250,+1.97%,"5,000","1,498","11,571",11.56,"20,499",2.09,15.21,https://finance.naver.com/item/main.nhn?code=004960,004960
519,DI동일,"60,500",800,-1.31%,"5,000","1,492","2,466",6.36,"3,542",12.04,2.55,https://finance.naver.com/item/main.nhn?code=001530,001530
520,STX엔진,"6,480",410,-5.95%,"2,500","1,491","23,009",0.00,"499,099",8.79,8.89,https://finance.naver.com/item/main.nhn?code=077970,077970
521,DB,741,2,+0.27%,500,"1,491","201,174",2.48,"560,626",33.68,2.53,https://finance.naver.com/item/main.nhn?code=012030,012030
522,CJ제일제당 우,"112,000","1,500",-1.32%,"5,000","1,487","1,327",26.16,"6,596",12.03,N/A,https://finance.naver.com/item/main.nhn?code=097955,097955
523,CJ씨푸드,"4,125",85,-2.02%,500,"1,482","35,931",0.44,"9,018,976",80.88,2.90,https://finance.naver.com/item/main.nhn?code=011150,011150
524,삼성전기우,"50,800",400,-0.78%,"5,000","1,477","2,907",14.12,"17,433",7.67,N/A,https://finance.naver.com/item/main.nhn?code=009155,009155
525,계룡건설,"16,150",300,+1.89%,"5,000","1,442","8,931",15.93,"35,589",2.02,16.94,https://finance.naver.com/item/main.nhn?code=013580,013580
526,코스맥스비티아이,"15,000",150,+1.01%,500,"1,441","9,604",6.03,"33,110",357.14,0.14,https://finance.naver.com/item/main.nhn?code=044820,044820
527,LG우,"43,350",500,+1.17%,"5,000","1,437","3,315",58.25,"2,733",7.06,N/A,https://finance.naver.com/item/main.nhn?code=003555,003555
528,TIGER 경기방어,"10,135",25,-0.25%,0,"1,431","14,120",0.01,"13,660",N/A,N/A,https://finance.naver.com/item/main.nhn?code=139280,139280
529,삼영전자,"7,140",0,0.00%,500,"1,428","20,000",43.92,"19,300",16.68,1.77,https://finance.naver.com/item/main.nhn?code=005680,005680
530,아모레G우,"22,000",550,+2.56%,500,"1,418","6,444",51.11,"10,348",14.69,N/A,https://finance.naver.com/item/main.nhn?code=002795,002795
531,한솔홀딩스,"3,000",20,+0.67%,"5,000","1,416","47,184",9.06,"162,338",5.60,6.00,https://finance.naver.com/item/main.nhn?code=004150,004150
532,알루코,"1,895",5,-0.26%,500,"1,412","74,524",2.09,"159,011",-19.34,-3.55,https://finance.naver.com/item/main.nhn?code=001780,001780
533,GS글로벌,"1,710",110,+6.88%,"2,500","1,411","82,534",3.36,"2,604,837",-8.26,-4.61,https://finance.naver.com/item/main.nhn?code=001250,001250
